time,seconds_elapsed,z,y,x
1683132934442494500,0.096494384765625,9.385847091674805,1.573280930519104,0.06281159073114395
1683132934460151300,0.1141513671875,9.970293998718262,0.836291491985321,-0.18544375896453857
1683132934477999400,0.131999267578125,9.556933403015137,1.8185452222824097,0.25363919138908386
1683132934495832300,0.149832275390625,9.702896118164062,0.7016952633857727,-0.005982056725770235
1683132934513676800,0.1676767578125,9.561718940734863,1.827518343925476,0.12502498924732208
1683132934531511600,0.185511474609375,9.912267684936523,0.7932206988334656,-0.03349951654672623
1683132934549356800,0.203356689453125,9.372088432312012,1.784447431564331,0.0526420995593071
1683132934567191300,0.22119140625,9.869196891784668,0.7740781307220459,0.09032905846834183
1683132934585030100,0.239030029296875,9.476176261901855,1.7892330884933472,0.07238288223743439
1683132934602865400,0.256865478515625,9.77826976776123,0.7692924737930298,0.1657029688358307
1683132934620710400,0.27471044921875,9.515059471130371,1.7413766384124756,-0.05144568532705307
1683132934638547200,0.292547119140625,9.830911636352539,0.8410771489143372,0.1902294009923935
1683132934656385300,0.31038525390625,9.495916366577148,1.6019947528839111,-0.14656038582324982
1683132934674222800,0.328222900390625,9.726225852966309,0.9517452120780945,0.27038896083831787
1683132934692061400,0.3460615234375,9.562317848205566,1.4919248819351196,-0.1788634955883026
1683132934709889500,0.3638896484375,9.716654777526855,1.0139585733413696,0.29371899366378784
1683132934727728000,0.38172802734375,9.667003631591797,1.4775680303573608,-0.24047867953777313
1683132934745577200,0.3995771484375,9.740582466125488,1.0857433080673218,0.3032902777194977
1683132934763416800,0.417416748046875,9.719047546386719,1.3722838163375854,-0.21176479756832123
1683132934781254400,0.43525439453125,9.641280174255371,1.272383451461792,0.26440688967704773
1683132934799094000,0.453093994140625,9.894919395446777,1.2478569746017456,-0.19621145725250244
1683132934816931600,0.470931640625,9.6795654296875,1.3441680669784546,0.2554338276386261
1683132934834771500,0.488771484375,9.842277526855469,1.1665010452270508,-0.15314064919948578
1683132934852608800,0.50660888671875,9.585049629211426,1.44945228099823,0.13519448041915894
1683132934870449000,0.524448974609375,9.908080101013184,0.9990034699440002,-0.06699903309345245
1683132934888285000,0.542284912109375,9.55214786529541,1.6839489936828613,0.1824527233839035
1683132934906126800,0.560126953125,9.993623733520508,0.8697910308837891,-0.0568295381963253
1683132934923960000,0.5779599609375,9.53779125213623,1.7270197868347168,0.12023933976888657
1683132934941805000,0.59580517578125,9.931410789489746,0.8027920126914978,0.009571290574967861
1683132934959641900,0.613641845703125,9.495318412780762,1.7461622953414917,0.11545369029045105
1683132934977480400,0.63148046875,9.926624298095703,0.7645068168640137,0.038285162299871445
1683132934995317800,0.64931787109375,9.424132347106934,1.846660852432251,0.09571290761232376
1683132935013153000,0.667153076171875,9.92124080657959,0.7597211599349976,0.10468599200248718
1683132935030996700,0.684996826171875,9.504889488220215,1.8035900592803955,0.03469592705368996
1683132935048833500,0.70283349609375,9.826126098632812,0.8219345808029175,0.1663011759519577
1683132935066672000,0.720672119140625,9.514460563659668,1.6354942321777344,-0.06999006122350693
1683132935084512000,0.738511962890625,9.80219841003418,0.9182456731796265,0.251844584941864
1683132935102349300,0.756349365234375,9.54796028137207,1.5828521251678467,-0.15074782073497772
1683132935120189400,0.774189453125,9.759725570678711,0.966102123260498,0.2799602448940277
1683132935138026800,0.79202685546875,9.600603103637695,1.506281852722168,-0.19800607860088348
1683132935155855000,0.809855224609375,9.745368003845215,1.0713863372802734,0.3032902777194977
1683132935173703700,0.82770361328125,9.581459999084473,1.3860424757003784,-0.25064817070961
1683132935191543300,0.845543212890625,9.736394882202148,1.1479566097259521,0.2841476798057556
1683132935209381000,0.863381103515625,9.719047546386719,1.3435698747634888,-0.2350948303937912
1683132935227220700,0.881220703125,9.669994354248047,1.2484551668167114,0.2883351147174835
1683132935245058600,0.89905859375,9.861420631408691,1.2382856607437134,-0.16749759018421173
1683132935262890000,0.916889892578125,9.561120986938477,1.4159528017044067,0.19740787148475647
1683132935280738000,0.934738037109375,9.923035621643066,1.0707881450653076,-0.09571290761232376
1683132935298574800,0.952574951171875,9.651450157165527,1.5499508380889893,0.18783657252788544
1683132935316412400,0.970412353515625,9.89850902557373,0.9750752449035645,-0.08135596662759781
1683132935334247700,0.98824755859375,9.55214786529541,1.5978072881698608,0.09212367236614227
1683132935352089000,1.006089111328125,9.9409818649292,0.8458628058433533,0.019142581149935722
1683132935369929500,1.023929443359375,9.442676544189453,1.7796618938446045,0.14356936514377594
1683132935387764200,1.04176416015625,10.0073823928833,0.7549355626106262,-0.004187439568340778
1683132935405610000,1.05960986328125,9.476176261901855,1.8370895385742188,0.12502498924732208
1683132935423444000,1.07744384765625,9.883553504943848,0.7405785918235779,0.0568295381963253
1683132935441283800,1.095283935546875,9.490532875061035,1.755733609199524,0.048454657196998596
1683132935459121700,1.11312158203125,9.854840278625488,0.7740781307220459,0.11425728350877762
1683132935476949000,1.130948974609375,9.462417602539062,1.7365909814834595,0.0011964113218709826
1683132935494798600,1.148798583984375,9.77826976776123,0.8458628058433533,0.2183450609445572
1683132935512638500,1.166638427734375,9.552745819091797,1.6546368598937988,-0.11306086927652359
1683132935530474200,1.18447412109375,9.845269203186035,0.8889335989952087,0.23270200192928314
1683132935548316000,1.20231591796875,9.543174743652344,1.5254244804382324,-0.17946170270442963
1683132935566154000,1.220154052734375,9.716654777526855,1.028315544128418,0.31764721870422363
1683132935583988000,1.237988037109375,9.638289451599121,1.4536397457122803,-0.2309073805809021
1683132935601825000,1.255824951171875,9.707083702087402,1.0809576511383057,0.3367897868156433
1683132935619669800,1.273669677734375,9.657432556152344,1.3818551301956177,-0.24047867953777313
1683132935637507300,1.29150732421875,9.731609344482422,1.1958130598068237,0.26500511169433594
1683132935655342000,1.309342041015625,9.795019149780273,1.2717852592468262,-0.19202402234077454
1683132935673184800,1.327184814453125,9.6795654296875,1.3728820085525513,0.24586252868175507
1683132935691024100,1.345024169921875,9.870991706848145,1.1665010452270508,-0.14835500717163086
1683132935708850000,1.362849853515625,9.589237213134766,1.4111671447753906,0.19740787148475647
1683132935726702300,1.380702392578125,9.91286563873291,1.0660024881362915,-0.07657032459974289
1683132935744535000,1.39853515625,9.53779125213623,1.5882359743118286,0.13040883839130402
1683132935762382300,1.41638232421875,9.945767402648926,0.9032905697822571,0
1683132935780214000,1.434214111328125,9.504889488220215,1.7653049230575562,0.14895321428775787
1683132935798058200,1.452058349609375,10.012167930603027,0.7932206988334656,-0.03290131315588951
1683132935815893000,1.46989306640625,9.480961799621582,1.76051926612854,0.09631111472845078
1683132935833720800,1.487720947265625,9.91705322265625,0.778863787651062,0.05742774158716202
1683132935851570400,1.5055703125,9.485747337341309,1.7940187454223633,0.06759724020957947
1683132935869410300,1.523410400390625,9.90269660949707,0.7549355626106262,0.0568295381963253
1683132935887247600,1.54124755859375,9.44327449798584,1.827518343925476,0.06281159073114395
1683132935905079800,1.559079833984375,9.887741088867188,0.7501499056816101,0.14775680005550385
1683132935922924500,1.576924560546875,9.53360366821289,1.7222341299057007,-0.05563312768936157
1683132935940767200,1.594767333984375,9.77408218383789,0.8458628058433533,0.1704886108636856
1683132935958581200,1.612581298828125,9.476774215698242,1.5780665874481201,-0.10348957777023315
1683132935976433700,1.63043359375,9.750154495239258,0.9421738982200623,0.28953152894973755
1683132935994279000,1.64827880859375,9.638289451599121,1.5445669889450073,-0.20757736265659332
1683132936012119000,1.666119140625,9.773484230041504,1.0091729164123535,0.3326023519039154
1683132936029955300,1.683955322265625,9.614361763000488,1.444068431854248,-0.21714866161346436
1683132936047797200,1.70179736328125,9.740582466125488,1.1383854150772095,0.29850462079048157
1683132936065633500,1.719633544921875,9.733404159545898,1.353141188621521,-0.23988047242164612
1683132936083461600,1.737461669921875,9.65085220336914,1.210170030593872,0.2787638306617737
1683132936101310200,1.755310302734375,9.78544807434082,1.2813565731048584,-0.20159530639648438
1683132936119142400,1.773142333984375,9.68913745880127,1.2867404222488403,0.20757736265659332
1683132936136988000,1.79098779296875,9.808777809143066,1.176072359085083,-0.09631111472845078
1683132936154827500,1.80882763671875,9.5324068069458,1.51166570186615,0.19202402234077454
1683132936172663000,1.8266630859375,10.012765884399414,1.022931694984436,-0.07118647545576096
1683132936190509300,1.84450927734375,9.561120986938477,1.6217355728149414,0.17288143932819366
1683132936208323300,1.8623232421875,9.955338478088379,0.9367900490760803,-0.04307080805301666
1683132936226178000,1.880177978515625,9.53779125213623,1.6600207090377808,0.08733802288770676
1683132936244020000,1.89802001953125,9.90269660949707,0.8171489238739014,0.03349951654672623
1683132936261858800,1.91585888671875,9.438488960266113,1.827518343925476,0.11006984114646912
1683132936279697000,1.93369677734375,10.02173900604248,0.7549355626106262,0.005383851006627083
1683132936297537800,1.951537841796875,9.448060035705566,1.851446509361267,0.10049854964017868
1683132936315372300,1.969372314453125,9.864411354064941,0.7357929348945618,0.06161518394947052
