time,seconds_elapsed,z,y,x
1683140181829406000,0.150406005859375,9.829116821289062,0.33798620104789734,-0.09032905846834183
1683140181847347500,0.168347412109375,9.776474952697754,0.3810569941997528,-0.08075776696205139
1683140181865185300,0.186185302734375,9.775876998901367,0.3188436031341553,0.05742774158716202
1683140181883024000,0.20402392578125,9.824331283569336,0.4049852192401886,-0.16151553392410278
1683140181900862000,0.221862060546875,9.7998046875,0.33798620104789734,0.0526420995593071
1683140181918701800,0.239701904296875,9.738189697265625,0.36670008301734924,-0.009571290574967861
1683140181936537300,0.257537353515625,9.724431037902832,0.31345975399017334,-0.12861421704292297
1683140181954371000,0.27537109375,9.78126049041748,0.37148571014404297,-0.0568295381963253
1683140181972219000,0.293218994140625,9.862018585205078,0.2997010350227356,-0.05623133108019829
1683140181990055400,0.311055419921875,9.634101867675781,0.4139583110809326,-0.1339980661869049
1683140182007900200,0.328900146484375,9.80518913269043,0.3523431420326233,0.014356935396790504
1683140182025733400,0.3467333984375,9.838089942932129,0.3858426511287689,-0.004187439568340778
1683140182043578000,0.364578125,9.729216575622559,0.3517449200153351,-0.11904292553663254
1683140182061414700,0.38241455078125,9.795618057250977,0.36191442608833313,0.02871387079358101
1683140182079253200,0.400253173828125,9.910472869873047,0.3038884699344635,-0.23270200192928314
1683140182097092600,0.418092529296875,9.757332801818848,0.39062830805778503,0.004785645287483931
1683140182114931700,0.435931640625,9.78126049041748,0.34217363595962524,-0.11425728350877762
1683140182132771000,0.45377099609375,9.762118339538574,0.41934216022491455,-0.038285162299871445
1683140182150610000,0.47160986328125,9.814162254333496,0.34277185797691345,0.04785645380616188
1683140182168448800,0.48944873046875,9.791430473327637,0.3810569941997528,-0.12861421704292297
1683140182186288600,0.50728857421875,9.738189697265625,0.3332005441188812,0.03349951654672623
1683140182204127200,0.525127197265625,9.914660453796387,0.36670008301734924,-0.013160524889826775
1683140182221965800,0.5429658203125,9.848259925842285,0.380458801984787,-0.20458634197711945
1683140182239792400,0.56079248046875,9.761520385742188,0.36191442608833313,0.16689938306808472
1683140182257635300,0.57863525390625,9.834501266479492,0.4043870270252228,-0.18544375896453857
1683140182275483400,0.5964833984375,9.871589660644531,0.3762713670730591,-0.023330021649599075
1683140182293305600,0.6143056640625,9.757332801818848,0.3236292600631714,0.03349951654672623
1683140182311162000,0.632162109375,9.796216011047363,0.3900300860404968,-0.1381855010986328
1683140182329000700,0.650000732421875,9.771689414978027,0.3332005441188812,-0.047258246690034866
1683140182346840000,0.667840087890625,9.776474952697754,0.34277185797691345,0.04307080805301666
1683140182364678700,0.6856787109375,9.705886840820312,0.39960137009620667,-0.15254244208335876
1683140182382518800,0.703518798828125,9.719047546386719,0.357128769159317,0.06161518394947052
1683140182400357000,0.721357177734375,9.771689414978027,0.39062830805778503,-0.014356935396790504
1683140182418196500,0.739196533203125,9.7005033493042,0.3852444589138031,-0.07657032459974289
1683140182436033500,0.757033447265625,9.738189697265625,0.3475574851036072,0.06640082597732544
1683140182453873700,0.774873779296875,9.762118339538574,0.357128769159317,-0.04785645380616188
1683140182471716600,0.792716552734375,9.814760208129883,0.36670008301734924,-0.10468599200248718
1683140182489553000,0.810552978515625,9.723833084106445,0.33798620104789734,0.08075776696205139
1683140182507390700,0.828390625,9.814760208129883,0.4049852192401886,-0.13280165195465088
1683140182525232000,0.846232177734375,9.757332801818848,0.3523431420326233,0.04785645380616188
1683140182543070200,0.8640703125,9.747760772705078,0.357128769159317,0
1683140182560907000,0.881906982421875,9.686145782470703,0.3326023519039154,-0.09571290761232376
1683140182578736400,0.899736328125,9.78126049041748,0.37148571014404297,-0.03768695518374443
1683140182596588000,0.917588134765625,9.80937671661377,0.30927231907844543,-0.008973085321485996
1683140182614426400,0.93542626953125,9.653244972229004,0.380458801984787,-0.16271193325519562
1683140182632253700,0.953253662109375,9.776474952697754,0.3188436031341553,-0.009571290574967861
