time,seconds_elapsed,z,y,x
1683134453984998000,0.133997802734375,-0.021651268005371094,0.05193150043487549,-0.05937027931213379
1683134454002838800,0.1518388671875,-0.08692169189453125,-0.10507440567016602,0.032145172357559204
1683134454020682000,0.169681884765625,-0.029264450073242188,0.18142223358154297,-0.0919642448425293
1683134454038521900,0.18752197265625,-0.00127410888671875,-0.0021587610244750977,0.10533469915390015
1683134454056349400,0.205349365234375,-0.03172779083251953,0.15236878395080566,-0.12800705432891846
1683134454074201000,0.223201171875,0.04163551330566406,-0.1033792495727539,0.1639484167098999
1683134454092038000,0.241037841796875,-0.06373405456542969,0.1531440019607544,-0.1305643916130066
1683134454109882400,0.25888232421875,0.020662307739257812,-0.053007304668426514,0.12876105308532715
1683134454127721000,0.276720947265625,-0.02380847930908203,0.09561872482299805,-0.09441733360290527
1683134454145559600,0.2945595703125,0.05532550811767578,-0.033729493618011475,0.13163113594055176
1683134454163396600,0.312396728515625,-0.09010887145996094,0.09033018350601196,-0.08003443479537964
1683134454181232400,0.330232421875,0.029859542846679688,0.08338028192520142,0.03461349010467529
1683134454199079200,0.3480791015625,-0.005450248718261719,-0.06453990936279297,0.02162271738052368
1683134454216918300,0.365918212890625,-0.03707599639892578,0.06452089548110962,-0.007406830787658691
1683134454234757000,0.383757080078125,-0.057689666748046875,-0.0732235312461853,0.017404019832611084
1683134454252598300,0.401598388671875,-0.05454540252685547,0.1410841941833496,-0.07756376266479492
1683134454270436600,0.4194365234375,-0.025671958923339844,-0.04444152116775513,0.07256287336349487
1683134454288275700,0.437275634765625,-0.01673412322998047,0.1704186201095581,-0.0681767463684082
1683134454306112500,0.455112548828125,0.011487007141113281,-0.03144359588623047,0.11865741014480591
1683134454323958300,0.472958251953125,-0.028642654418945312,0.16030371189117432,-0.1271316409111023
1683134454341793500,0.49079345703125,0.06252193450927734,-0.11223375797271729,0.1627604365348816
1683134454359634200,0.50863427734375,-0.023593902587890625,0.08079785108566284,-0.08036118745803833
1683134454377476000,0.52647607421875,0.013212203979492188,-0.05068248510360718,0.107852041721344
1683134454395314700,0.544314697265625,-0.07337379455566406,0.13291609287261963,-0.09740453958511353
1683134454413154000,0.562154052734375,0.06699275970458984,0.026962459087371826,0.07239395380020142
1683134454430987000,0.579987060546875,-0.027225494384765625,0.007465779781341553,-0.007514297962188721
1683134454448824300,0.59782421875,-0.020102500915527344,0.12891215085983276,-0.0168343186378479
1683134454466673700,0.615673583984375,-0.02007770538330078,-0.10248517990112305,0.02175426483154297
1683134454484512300,0.63351220703125,-0.03859424591064453,0.09126543998718262,-0.05340355634689331
1683134454502352100,0.65135205078125,-0.05018901824951172,-0.07686591148376465,0.048059701919555664
1683134454520180200,0.66918017578125,-0.04566764831542969,0.1875343918800354,-0.10477042198181152
1683134454538032000,0.6870322265625,-0.0044841766357421875,-0.04343116283416748,0.12535592913627625
1683134454555864000,0.704864013671875,-0.014026641845703125,0.16996395587921143,-0.11901575326919556
1683134454573710600,0.722710693359375,0.08060359954833984,-0.06313884258270264,0.17735224962234497
1683134454591550700,0.74055078125,-0.08153152465820312,0.11166518926620483,-0.12685030698776245
1683134454609389800,0.758389892578125,0.023220062255859375,-0.07263225317001343,0.12100023031234741
1683134454627229700,0.776229736328125,-0.0245819091796875,0.09477418661117554,-0.09273332357406616
1683134454645069000,0.794069091796875,0.03236961364746094,-0.01625591516494751,0.1275087594985962
1683134454662909000,0.811908935546875,-0.12302112579345703,0.08578407764434814,-0.06446570158004761
1683134454680737000,0.829737060546875,0.011732101440429688,0.09296268224716187,0.034060120582580566
1683134454698588000,0.847587890625,-0.0022420883178710938,-0.041198790073394775,0.02868640422821045
1683134454716425000,0.865425048828125,-0.039938926696777344,0.09686905145645142,-0.01893138885498047
1683134454734270200,0.883270263671875,-0.05005645751953125,-0.09180015325546265,0.032082438468933105
1683134454752106000,0.90110595703125,-0.04869270324707031,0.15877020359039307,-0.08760648965835571
1683134454769947600,0.91894775390625,-0.017551422119140625,-0.058072686195373535,0.07605767250061035
1683134454787785700,0.93678564453125,-0.02285289764404297,0.1749972701072693,-0.0784870982170105
1683134454805614300,0.9546142578125,-0.01212310791015625,-0.02426213026046753,0.13482671976089478
1683134454823465700,0.9724658203125,-0.02703857421875,0.16332793235778809,-0.1315174698829651
1683134454841304800,0.990304931640625,0.05837249755859375,-0.06604880094528198,0.17411857843399048
1683134454859144700,1.008144775390625,-0.044648170471191406,0.06933188438415527,-0.07839369773864746
1683134454876984000,1.025984130859375,-0.02144145965576172,-0.04300844669342041,0.09238550066947937
1683134454894824200,1.04382421875,-0.06177520751953125,0.11359161138534546,-0.10322397947311401
1683134454912667600,1.061667724609375,0.0651845932006836,0.01817190647125244,0.06808993220329285
1683134454930503400,1.07950341796875,-0.027669906616210938,0.0007157325744628906,0.007108330726623535
1683134454948342000,1.097342041015625,-0.011553764343261719,0.14124971628189087,-0.030309557914733887
1683134454966183400,1.115183349609375,-0.015570640563964844,-0.11230558156967163,0.04305112361907959
1683134454984021500,1.133021484375,-0.042644500732421875,0.09761291742324829,-0.05208861827850342
1683134455001861400,1.150861328125,-0.054236412048339844,-0.09278541803359985,0.05267941951751709
1683134455019701200,1.168701171875,-0.052597999572753906,0.17623507976531982,-0.10479366779327393
1683134455037528800,1.18652880859375,-0.013589859008789062,-0.05979585647583008,0.1036078929901123
1683134455055369000,1.204368896484375,-0.004427909851074219,0.1571723222732544,-0.11831402778625488
1683134455073215500,1.222215576171875,0.085357666015625,-0.055668413639068604,0.18233227729797363
1683134455091060000,1.24006005859375,-0.07344722747802734,0.10887408256530762,-0.13349932432174683
1683134455108899300,1.2578994140625,0.04598522186279297,-0.071505606174469,0.1270233392715454
1683134455126737400,1.2757373046875,-0.01585102081298828,0.07570445537567139,-0.07733911275863647
1683134455144579300,1.293579345703125,0.02437114715576172,-0.0031017065048217773,0.12365055084228516
1683134455162418000,1.31141796875,-0.1281757354736328,0.0903235673904419,-0.06265950202941895
1683134455180257800,1.3292578125,0.008320808410644531,0.09668236970901489,0.01654106378555298
1683134455198096600,1.3470966796875,-0.014025688171386719,-0.027278423309326172,0.025966227054595947
1683134455215937000,1.36493701171875,-0.053310394287109375,0.11263197660446167,-0.029100537300109863
1683134455233776000,1.382776123046875,-0.05018806457519531,-0.11657130718231201,0.036173105239868164
1683134455251612200,1.400612060546875,-0.042433738708496094,0.1556684970855713,-0.09842753410339355
1683134455269460000,1.4184599609375,-0.017827987670898438,-0.07406467199325562,0.07680439949035645
1683134455287295000,1.436294921875,-0.017507553100585938,0.16848212480545044,-0.07485657930374146
1683134455305134800,1.454134765625,0.0022077560424804688,-0.011644303798675537,0.1363687515258789
1683134455322974700,1.471974609375,-0.04297828674316406,0.16746258735656738,-0.13330984115600586
1683134455340813800,1.489813720703125,0.0597991943359375,-0.05928260087966919,0.1742674708366394
1683134455358653400,1.5076533203125,-0.04380607604980469,0.06613808870315552,-0.08088880777359009
1683134455376490200,1.525490234375,-0.03974151611328125,-0.0427778959274292,0.0755709707736969
1683134455394331400,1.543331298828125,-0.06507301330566406,0.07482492923736572,-0.09248137474060059
1683134455412172000,1.561172119140625,0.03411388397216797,0.03601557016372681,0.040677428245544434
1683134455430012200,1.57901220703125,-0.043272972106933594,0.0063086748123168945,0.013231635093688965
1683134455447854600,1.5968544921875,-0.023372650146484375,0.14022064208984375,-0.03703272342681885
1683134455465691600,1.614691650390625,0.006295204162597656,-0.10523539781570435,0.05108147859573364
1683134455483530200,1.6325302734375,-0.07114601135253906,0.11957502365112305,-0.06849277019500732
1683134455501370600,1.65037060546875,-0.05955314636230469,-0.09406185150146484,0.0636172890663147
1683134455519211500,1.66821142578125,-0.05373954772949219,0.1829175353050232,-0.11212927103042603
1683134455537051000,1.68605078125,0.000347137451171875,-0.0680621862411499,0.1062074601650238
1683134455554888700,1.703888671875,-0.00069427490234375,0.152726948261261,-0.1204642653465271
1683134455572729900,1.721729736328125,0.08220672607421875,-0.044993460178375244,0.1820707619190216
1683134455590568400,1.739568359375,-0.06935405731201172,0.09749186038970947,-0.133594810962677
1683134455608390100,1.75739013671875,0.030496597290039062,-0.07217448949813843,0.11636820435523987
1683134455626246700,1.77524658203125,-0.0018625259399414062,0.04971665143966675,-0.06362783908843994
1683134455644084200,1.793084228515625,0.012534141540527344,-0.0008587837219238281,0.08394598960876465
1683134455661929500,1.810929443359375,-0.11669445037841797,0.06299006938934326,-0.05482208728790283
1683134455679763500,1.828763427734375,0.0021076202392578125,0.10994929075241089,-0.0002478361129760742
1683134455697608200,1.846608154296875,-0.01891326904296875,-0.012219727039337158,0.04714122414588928
1683134455715441000,1.86444091796875,-0.051311492919921875,0.12958455085754395,-0.04621565341949463
1683134455733285600,1.88228564453125,-0.03259086608886719,-0.10903489589691162,0.059323132038116455
1683134455751124700,1.900124755859375,-0.03264617919921875,0.17350000143051147,-0.11020678281784058
1683134455768963000,1.917963134765625,-0.016411781311035156,-0.10255134105682373,0.0977659821510315
1683134455786805000,1.935804931640625,-0.019786834716796875,0.15950828790664673,-0.07213175296783447
1683134455804643300,1.953643310546875,0.02339935302734375,-0.015072107315063477,0.1441853642463684
1683134455822483200,1.971483154296875,-0.04905128479003906,0.1623329520225525,-0.12028855085372925
1683134455840321300,1.9893212890625,0.0650177001953125,-0.026321828365325928,0.17732709646224976
1683134455858163200,2.0071630859375,-0.04952812194824219,0.05500704050064087,-0.07543498277664185
1683134455876001300,2.025001220703125,-0.05272483825683594,-0.024777710437774658,0.06657719612121582
