time,seconds_elapsed,z,y,x
1683135156298422800,0.0904228515625,9.571290969848633,-1.0654042959213257,-0.17527425289154053
1683135156316260900,0.1082607421875,9.896714210510254,-0.7974081635475159,-0.6263213157653809
1683135156334099500,0.126099365234375,9.495916366577148,-0.8261220455169678,-0.2566302418708801
1683135156351937000,0.14393701171875,9.797411918640137,-0.5246263742446899,-0.5509474277496338
1683135156369781800,0.16178173828125,9.542576789855957,-1.439282774925232,-0.3696911036968231
1683135156387618800,0.179618896484375,9.849455833435059,-0.22193430364131927,-0.3607180118560791
1683135156405445600,0.197445556640625,9.69093132019043,-1.0558329820632935,-0.32183465361595154
1683135156423298000,0.215298095703125,9.625128746032715,-0.8937192559242249,-0.5557330846786499
1683135156441137000,0.233136962890625,9.54377269744873,-0.9702895879745483,-0.4085744619369507
1683135156458977000,0.25097705078125,9.833903312683105,-1.012762188911438,-0.44027936458587646
1683135156476812800,0.268812744140625,9.573084831237793,-0.6011967062950134,-0.4378865361213684
1683135156494658600,0.286658447265625,9.738788604736328,-0.7639086246490479,-0.3601198196411133
1683135156512481800,0.304481689453125,9.55753231048584,-1.3968101739883423,-0.5748756527900696
1683135156530336300,0.322336181640625,9.781859397888184,-0.37507495284080505,-0.21296121180057526
1683135156548173600,0.340173583984375,9.820143699645996,-1.0803594589233398,-0.5832505226135254
1683135156566014000,0.358013916015625,9.543174743652344,-0.9888339638710022,-0.3326023519039154
1683135156583853000,0.37585302734375,9.597013473510742,-0.8075776696205139,-0.6418746709823608
1683135156601693000,0.39369287109375,9.78963565826416,-1.2903295755386353,-0.21176479756832123
1683135156619531800,0.41153173828125,9.574281692504883,-0.29012975096702576,-0.6047859191894531
1683135156637360400,0.4293603515625,9.80937671661377,-1.0456634759902954,-0.18305093050003052
1683135156655211300,0.447211181640625,9.525228500366211,-1.2197413444519043,-0.7322037220001221
1683135156673051400,0.465051513671875,9.852447509765625,-0.7202396392822266,-0.1501496136188507
1683135156690890200,0.48289013671875,9.777671813964844,-1.176072359085083,-0.7405785918235779
